,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer_Type,Business,Class_level,label
3663,60,646,5,2,5,3,2,5,2,2,3,5,3,3,4,2,0,0.0,0,1,1,0.0,1,1
3664,27,109,5,5,5,2,1,5,1,1,5,3,4,5,4,1,0,0.0,0,1,1,0.0,1,1
3665,63,502,4,4,4,1,4,4,4,1,1,4,1,5,1,5,0,0.0,1,0,1,0.0,1,1
3666,60,624,4,4,4,3,3,4,3,3,4,4,3,2,4,3,0,0.0,0,1,1,0.0,1,0
3667,57,347,3,4,3,4,5,5,5,5,5,3,4,5,5,3,0,0.0,1,0,1,0.0,2,0
3668,23,2007,2,4,2,1,2,2,2,3,4,4,5,2,4,2,172,143.0,1,0,1,0.0,1,0
3669,15,451,2,4,2,4,3,2,3,3,1,3,3,1,4,3,36,28.0,1,0,1,0.0,1,0
3670,46,1276,3,3,2,5,1,3,4,5,5,2,3,5,5,3,0,0.0,1,0,1,0.0,1,0
3671,22,337,2,5,2,5,2,1,1,5,5,1,1,1,5,1,148,229.0,1,0,1,0.0,1,0
3672,45,680,2,1,2,4,5,2,1,5,3,4,4,2,3,5,0,2.0,0,1,1,0.0,1,0
3673,35,1138,1,4,1,2,5,1,5,5,4,3,4,5,4,5,0,0.0,0,1,1,0.0,1,0
3674,29,882,0,1,0,3,5,0,5,5,1,3,3,3,4,5,16,5.0,1,0,1,0.0,1,1
3675,30,985,2,3,1,4,5,1,5,5,2,2,3,1,4,5,11,5.0,0,1,1,0.0,1,0
3676,32,795,2,4,2,3,2,2,2,2,3,3,4,4,5,2,0,3.0,1,0,1,0.0,1,0
3677,19,236,3,5,0,2,4,0,4,4,5,3,5,5,4,4,0,0.0,0,1,1,0.0,1,0
3678,25,825,4,5,4,4,4,4,4,4,3,3,5,5,5,4,0,0.0,0,1,1,0.0,1,1
3679,62,237,3,2,3,2,1,3,1,1,3,5,2,1,2,1,6,21.0,0,1,1,0.0,1,0
3680,58,722,2,4,2,2,2,2,2,2,5,1,1,2,1,2,108,103.0,0,1,1,0.0,1,0
3681,28,548,5,5,5,4,3,5,3,3,4,2,4,4,5,3,0,0.0,0,1,1,0.0,2,1
3682,36,289,1,5,5,1,2,5,4,2,4,4,5,3,5,2,24,6.0,0,1,1,0.0,1,0
3683,67,997,5,4,5,2,2,5,2,2,3,4,5,5,5,2,0,0.0,0,1,1,0.0,1,1
3684,51,842,4,5,4,1,5,4,4,2,2,4,2,5,2,5,11,2.0,1,0,1,0.0,1,1
3685,28,448,5,4,5,3,1,5,1,1,2,5,4,1,3,1,0,0.0,0,1,1,0.0,1,1
3686,70,417,5,5,5,3,5,4,2,5,5,5,5,5,5,4,14,11.0,1,0,1,0.0,1,1
3687,53,1126,4,4,4,2,4,4,1,4,5,3,4,4,4,4,5,0.0,0,1,1,0.0,0,0
3688,10,486,3,0,3,3,1,3,1,1,5,5,5,5,5,1,24,17.0,1,0,1,0.0,2,0
3689,37,197,4,5,4,3,3,4,3,3,3,2,4,3,4,3,12,4.0,1,0,1,0.0,1,0
3690,40,1121,3,1,3,3,2,3,5,2,1,5,2,3,2,2,27,24.0,1,0,1,0.0,1,0
3691,59,925,3,1,3,3,5,3,3,5,5,3,5,4,5,3,34,25.0,1,0,1,0.0,1,0
3692,68,240,4,4,4,5,3,4,4,3,3,4,4,3,3,3,0,0.0,0,1,1,0.0,2,1
3693,58,775,1,3,1,3,3,3,1,5,5,1,5,5,5,3,56,43.0,1,0,1,0.0,1,0
3694,46,989,3,3,3,3,5,3,4,2,2,3,2,3,2,4,0,0.0,1,0,1,0.0,1,0
3695,21,308,3,4,3,1,3,3,3,3,4,3,4,5,5,3,0,1.0,1,0,1,0.0,1,0
3696,8,447,3,5,3,1,2,3,2,2,4,2,1,3,2,2,0,0.0,0,1,1,0.0,1,0
3697,49,277,4,4,4,4,1,3,3,1,1,4,1,2,1,4,1,0.0,1,0,1,0.0,1,1
3698,70,315,3,5,3,3,4,5,4,2,2,3,2,3,2,3,96,89.0,1,0,1,0.0,0,0
3699,55,1197,3,1,3,3,5,2,4,3,3,3,3,1,3,2,16,14.0,1,0,1,0.0,1,0
3700,35,280,3,4,3,1,2,5,4,4,4,3,4,5,4,5,0,0.0,1,0,1,0.0,2,0
3701,21,2125,3,4,3,4,3,3,3,3,2,5,4,1,3,3,4,0.0,1,0,1,0.0,1,0
3702,25,449,2,5,2,2,4,2,4,4,4,2,5,5,5,4,0,2.0,1,0,1,0.0,1,0
3703,53,140,4,4,4,4,3,5,5,2,2,4,2,3,2,5,0,0.0,1,0,1,0.0,1,1
3704,22,1092,4,5,3,5,1,3,1,1,2,2,4,2,5,1,64,46.0,1,0,1,0.0,0,0
3705,34,479,1,5,1,1,1,2,2,5,5,1,5,4,5,2,17,13.0,0,1,1,0.0,2,0
3706,14,802,0,5,0,4,1,0,1,1,4,2,5,4,5,1,0,0.0,0,1,1,0.0,1,1
3707,49,237,4,3,4,3,3,4,4,5,5,4,5,3,5,3,0,0.0,1,0,1,0.0,1,1
3708,53,618,2,5,2,2,4,5,4,2,2,2,2,4,2,4,0,1.0,1,0,1,0.0,1,0
3709,9,602,3,5,3,3,1,3,1,1,4,5,5,5,5,1,23,29.0,0,1,1,0.0,1,0
3710,33,543,4,5,4,5,5,4,5,5,4,5,4,3,4,5,2,1.0,0,1,1,0.0,0,1
3711,34,349,2,3,2,4,2,2,2,2,3,5,3,4,3,2,8,12.0,0,1,1,0.0,1,0
3712,40,912,3,5,3,2,1,3,1,1,4,5,4,3,4,1,0,0.0,1,0,1,0.0,1,0
3713,39,147,4,5,4,4,2,4,2,2,5,5,5,5,5,2,0,0.0,1,0,1,0.0,1,1
3714,46,483,3,0,3,2,5,3,1,5,5,2,5,5,4,5,0,0.0,0,1,1,0.0,0,0
3715,8,338,4,5,4,3,2,4,2,2,4,3,5,5,4,2,6,14.0,0,1,1,0.0,1,0
3716,44,337,3,4,4,1,3,5,4,5,5,4,3,3,5,5,0,0.0,1,0,1,0.0,1,0
3717,12,507,1,4,1,3,2,1,2,2,5,5,5,4,5,2,2,7.0,0,1,1,0.0,1,0
3718,52,354,1,4,1,4,3,1,1,3,4,2,4,4,4,3,0,9.0,0,1,1,0.0,1,0
3719,9,1224,4,0,4,2,4,4,4,3,5,4,4,4,5,4,134,133.0,0,1,1,0.0,1,1
3720,35,239,5,4,5,5,3,5,3,3,5,3,4,5,4,3,0,2.0,1,0,1,0.0,1,1
3721,19,945,4,2,4,4,4,4,2,4,3,2,3,3,4,4,0,0.0,0,1,1,0.0,1,0
3722,47,369,4,2,4,3,1,3,3,5,5,4,1,1,5,4,4,2.0,1,0,1,0.0,1,1
3723,14,420,3,2,3,3,2,3,2,2,3,2,4,3,4,2,5,0.0,1,0,1,0.0,1,0
3724,41,169,5,4,5,1,3,5,3,3,3,3,5,3,4,3,0,0.0,0,1,1,0.0,0,1
3725,57,1558,5,5,5,4,3,3,5,1,1,5,1,5,1,5,19,26.0,1,0,1,0.0,1,1
3726,37,2475,4,5,4,2,4,3,3,3,3,4,5,3,4,3,1,27.0,0,1,1,0.0,1,0
3727,50,547,5,2,5,4,5,5,5,5,3,2,2,1,3,5,0,0.0,0,1,1,0.0,1,1
3728,49,1303,3,4,4,2,3,4,3,3,5,2,5,5,5,3,79,61.0,0,1,1,0.0,1,0
3729,66,170,4,5,0,3,4,5,5,3,3,0,3,5,3,3,31,38.0,1,0,1,0.0,1,1
3730,22,214,0,3,0,4,4,0,4,4,1,2,5,5,1,4,0,0.0,0,1,1,0.0,1,1
3731,62,1931,4,5,4,3,5,5,5,1,1,4,1,5,1,5,0,0.0,1,0,1,0.0,1,0
3732,44,1023,4,5,4,2,2,4,2,2,5,1,3,3,4,2,0,0.0,0,1,1,0.0,1,1
3733,10,447,2,4,2,1,5,2,5,5,5,2,4,3,5,5,27,28.0,0,1,1,0.0,1,0
3734,65,795,3,4,3,3,3,3,3,3,3,3,4,5,4,3,0,13.0,0,1,1,0.0,1,0
3735,56,569,3,5,3,4,5,4,5,4,4,3,4,4,4,3,0,0.0,1,0,1,0.0,1,0
3736,52,306,0,1,0,3,5,4,3,3,3,0,3,4,3,4,0,0.0,1,0,1,0.0,1,1
3737,68,328,3,4,3,4,1,3,1,1,1,2,4,2,4,1,0,0.0,0,1,1,0.0,1,0
3738,27,216,3,0,3,2,4,3,4,4,4,2,3,4,4,4,0,0.0,0,1,1,0.0,1,0
3739,22,1076,1,4,1,4,5,1,5,5,3,4,5,3,4,5,0,26.0,0,1,1,0.0,1,0
3740,53,448,2,2,2,4,5,2,5,5,3,5,4,1,4,5,5,10.0,0,1,1,0.0,1,0
3741,48,308,3,3,3,3,1,3,4,1,1,3,4,1,4,1,0,0.0,0,1,1,0.0,1,0
3742,11,715,4,5,4,3,2,4,2,2,5,3,5,5,5,2,8,0.0,0,1,1,0.0,1,1
3743,54,1235,1,5,1,4,2,1,5,4,4,1,4,1,4,1,1,0.0,1,0,1,0.0,2,0
3744,65,224,2,1,2,3,2,2,2,2,3,4,3,3,3,2,6,8.0,0,1,1,0.0,1,0
3745,65,240,2,4,2,2,1,2,1,1,3,5,4,5,4,1,0,0.0,0,1,1,0.0,1,0
3746,67,563,3,4,3,3,1,3,1,1,5,5,4,4,4,1,2,4.0,0,1,1,0.0,1,0
3747,46,611,2,5,1,4,1,1,1,1,4,2,5,4,5,1,0,2.0,0,1,1,0.0,1,0
3748,68,854,0,5,0,1,3,0,3,3,3,2,5,5,5,3,4,0.0,0,1,1,0.0,1,1
3749,29,746,0,5,0,1,4,0,5,4,5,5,4,4,4,4,0,0.0,1,0,1,0.0,1,1
3750,51,590,4,4,4,4,3,4,4,1,1,4,1,4,1,3,0,0.0,1,0,1,0.0,1,1
3751,47,404,4,2,4,3,4,4,4,4,4,4,4,2,4,4,9,0.0,1,0,1,0.0,1,1
3752,33,414,3,1,3,2,4,3,4,4,1,4,2,2,3,4,6,0.0,0,1,1,0.0,0,0
3753,64,184,4,4,4,2,5,4,5,5,4,5,5,5,5,5,3,0.0,0,1,1,0.0,1,0
3754,47,224,4,5,4,2,4,2,2,3,3,4,3,5,3,3,3,0.0,1,0,1,0.0,1,1
3755,55,457,0,4,0,1,5,5,5,3,3,0,3,3,3,5,0,0.0,1,0,1,0.0,1,1
3756,8,409,4,3,4,1,4,4,4,4,3,2,5,5,2,4,49,27.0,1,0,1,0.0,1,1
3757,15,1021,4,3,4,3,3,4,3,3,3,1,4,2,3,3,53,49.0,0,1,1,0.0,1,1
3758,56,405,4,3,4,1,1,4,1,1,5,4,1,1,4,1,0,0.0,0,1,1,0.0,1,1
3759,38,985,4,5,4,4,1,4,1,1,5,5,4,3,5,1,0,0.0,1,0,1,0.0,1,1
3760,31,534,2,4,2,4,4,2,4,4,3,5,4,4,4,4,72,71.0,0,1,1,0.0,1,0
3761,52,748,3,5,3,1,3,4,5,3,3,3,3,5,3,3,115,124.0,1,0,1,0.0,0,0
3762,49,397,0,5,0,3,3,0,1,3,4,5,5,4,5,3,6,0.0,0,1,1,0.0,1,1
3763,31,397,3,5,3,2,4,3,4,4,4,4,4,5,4,4,0,0.0,1,0,1,0.0,1,0
3764,46,204,2,3,2,3,5,4,3,2,2,2,2,4,2,1,0,0.0,1,0,1,0.0,1,0
3765,38,2248,4,4,4,3,3,4,3,3,5,5,4,3,5,3,0,0.0,0,1,1,0.0,1,1
3766,8,599,3,4,3,4,3,3,3,3,2,2,3,2,4,3,5,1.0,0,1,1,0.0,1,0
3767,46,719,4,4,4,1,4,4,4,4,5,2,5,4,4,4,0,0.0,0,1,1,0.0,1,1
3768,33,321,4,2,4,4,5,4,5,5,2,3,3,1,4,5,30,25.0,1,0,1,0.0,1,0
3769,26,207,4,1,4,3,3,4,2,3,3,4,2,1,3,3,77,78.0,1,0,1,0.0,2,0
3770,11,2475,4,2,4,3,4,5,3,3,2,4,3,3,3,3,0,0.0,1,0,1,0.0,1,1
3771,38,209,4,2,0,4,1,0,1,1,4,1,4,2,3,1,0,0.0,1,0,1,0.0,1,1
3772,22,925,1,1,1,3,5,1,5,5,4,2,2,4,3,5,0,0.0,0,1,1,0.0,1,0
3773,51,356,4,1,4,4,5,3,4,1,1,4,1,2,1,2,0,0.0,1,0,1,0.0,1,1
3774,35,500,4,5,4,3,4,4,4,4,3,4,4,5,5,4,0,0.0,0,1,1,0.0,1,1
3775,63,447,4,5,4,1,3,4,3,3,3,2,4,5,5,3,0,0.0,0,1,1,0.0,1,0
3776,27,1399,0,5,0,4,5,0,5,5,5,2,4,4,5,5,1,0.0,1,0,1,0.0,2,1
3777,48,1306,1,4,1,2,2,1,2,2,3,3,4,3,5,2,37,41.0,0,1,1,0.0,1,0
3778,26,552,4,0,4,4,1,4,1,1,4,4,5,4,4,1,3,4.0,0,1,1,0.0,1,1
3779,59,489,4,5,4,3,4,4,4,4,5,5,5,5,5,4,0,1.0,0,1,1,0.0,1,0
3780,28,442,2,4,3,1,1,3,1,1,5,3,5,4,5,1,0,1.0,0,1,1,0.0,1,0
3781,10,4243,4,4,4,4,4,5,5,3,4,3,3,5,1,5,69,109.0,1,0,1,0.0,0,1
3782,53,1299,0,5,0,4,5,5,4,3,3,0,3,4,3,5,0,14.0,1,0,1,0.0,2,1
3783,66,404,4,1,4,4,1,4,4,1,1,2,3,1,4,1,9,2.0,0,1,1,0.0,0,1
3784,64,371,4,3,4,4,4,4,3,5,5,4,5,4,5,3,0,0.0,1,0,1,0.0,1,1
3785,22,452,4,5,4,3,1,4,1,1,5,4,4,4,4,1,0,14.0,1,0,1,0.0,1,1
3786,9,1744,2,4,2,2,1,2,1,1,4,2,3,4,5,1,1,32.0,1,0,1,0.0,1,0
3787,20,436,4,1,4,4,5,4,5,5,3,2,3,4,4,5,0,0.0,1,0,1,0.0,1,1
3788,52,1325,2,4,2,3,3,2,3,3,3,3,3,5,4,3,0,7.0,0,1,1,0.0,1,0
3789,13,849,0,5,0,3,2,0,2,2,3,2,4,4,4,2,6,5.0,1,0,1,0.0,2,1
3790,28,991,3,5,3,4,2,3,2,2,3,4,5,5,5,2,0,0.0,1,0,1,0.0,1,0
3791,18,925,3,5,3,3,5,3,5,5,4,2,4,4,4,5,2,7.0,1,0,1,0.0,1,0
3792,56,486,3,2,3,3,3,3,3,5,5,3,5,2,5,2,11,0.0,1,0,1,0.0,1,0
3793,17,689,3,5,3,2,4,3,4,4,5,4,5,5,4,4,17,13.0,0,1,1,0.0,1,0
3794,20,1102,4,4,3,3,5,3,5,5,1,1,4,3,4,5,0,0.0,0,1,1,0.0,2,1
3795,68,2603,5,5,5,2,5,5,5,1,5,5,3,5,5,5,20,52.0,0,1,1,0.0,1,1
3796,42,733,4,3,4,3,1,4,1,1,1,1,2,5,3,1,0,0.0,0,1,1,0.0,0,1
3797,9,200,5,4,5,4,2,5,2,2,4,4,4,4,5,2,2,10.0,0,1,1,0.0,1,1
3798,22,296,5,4,5,3,1,5,1,1,3,4,5,3,5,1,0,0.0,0,1,1,0.0,1,1
3799,17,783,4,4,4,4,5,4,5,5,4,3,4,5,4,5,11,0.0,1,0,1,0.0,1,1
3800,61,1464,5,5,5,3,4,5,4,4,4,5,5,5,5,4,0,0.0,0,1,1,0.0,1,1
3801,40,1379,1,5,0,3,3,0,3,3,5,5,3,3,5,3,0,14.0,1,0,1,0.0,1,0
3802,32,1235,1,3,1,1,5,1,1,5,5,5,3,5,3,5,3,0.0,1,0,1,0.0,1,0
3803,49,937,3,5,3,1,1,1,3,3,3,3,3,1,3,5,22,31.0,1,0,1,0.0,1,0
3804,12,605,4,4,4,4,5,4,5,5,4,5,5,3,5,5,6,0.0,0,1,1,0.0,1,1
3805,52,542,1,5,1,3,1,1,2,1,4,5,5,3,4,1,0,6.0,0,1,1,0.0,1,0
3806,19,2541,2,4,2,1,2,5,5,2,2,4,3,5,5,5,1,5.0,1,0,1,0.0,1,0
3807,11,834,5,4,5,3,5,5,5,5,3,2,4,3,4,5,0,0.0,0,1,1,0.0,1,1
3808,68,201,4,4,4,3,2,2,4,5,5,4,5,1,5,2,0,0.0,1,0,1,0.0,1,1
3809,59,912,5,5,5,3,5,5,5,5,4,3,5,5,4,5,0,0.0,0,1,1,0.0,1,1
3810,64,1471,5,4,5,3,5,4,5,5,5,5,5,4,5,4,0,0.0,1,0,1,0.0,1,1
3811,21,2370,2,4,2,5,2,3,2,5,4,4,5,2,4,2,0,41.0,1,0,1,0.0,1,0
3812,38,546,4,4,4,2,2,4,2,2,1,5,1,2,3,2,0,0.0,1,0,1,0.0,1,1
3813,29,599,5,4,5,4,2,5,2,2,3,2,5,4,5,2,0,0.0,1,0,1,0.0,1,1
3814,28,787,0,4,1,4,3,1,3,3,3,3,5,5,4,3,0,0.0,1,0,1,0.0,1,1
3815,21,516,2,4,2,3,5,2,5,5,5,4,4,4,4,5,0,16.0,0,1,1,0.0,1,0
3816,52,247,4,4,0,2,5,4,4,5,5,0,5,3,5,3,0,0.0,1,0,1,0.0,1,1
3817,27,503,5,5,5,5,3,5,2,3,5,3,4,3,5,3,0,0.0,0,1,1,0.0,1,1
3818,12,409,4,2,4,2,2,4,2,2,1,3,2,2,2,2,0,0.0,1,0,1,0.0,1,0
3819,69,588,3,3,3,3,4,3,4,4,4,2,3,2,4,4,5,0.0,0,1,1,0.0,1,0
3820,35,1197,4,4,4,4,2,4,2,2,4,2,4,5,5,2,0,0.0,1,0,1,0.0,1,0
3821,42,1075,5,5,5,5,5,5,5,5,4,2,4,5,5,5,15,33.0,0,1,1,0.0,0,1
3822,39,387,4,2,4,2,4,4,4,4,3,3,2,1,2,4,0,0.0,0,1,1,0.0,1,1
3823,26,646,0,3,0,3,4,0,1,4,2,4,3,2,4,4,2,0.0,1,0,1,0.0,0,1
3824,35,395,5,5,2,2,2,2,2,2,3,5,4,3,5,2,0,4.0,1,0,1,0.0,1,1
3825,10,965,5,2,5,4,5,5,5,5,4,3,3,1,3,5,0,5.0,0,1,1,0.0,1,1
3826,48,230,0,5,0,2,4,0,4,4,4,2,5,4,4,4,0,12.0,0,1,1,0.0,1,1
3827,57,2276,3,5,3,2,4,3,4,4,4,4,3,5,5,4,0,0.0,0,1,1,0.0,1,0
3828,38,1139,1,4,1,4,1,1,1,1,5,3,5,3,4,1,14,10.0,0,1,1,0.0,1,0
3829,63,416,3,3,3,1,5,3,1,3,3,3,3,1,3,5,0,0.0,1,0,1,0.0,1,0
3830,20,1050,2,4,2,3,3,2,3,3,4,5,4,3,4,3,0,0.0,1,0,1,0.0,1,0
3831,33,899,4,4,4,3,5,4,2,5,5,4,5,4,5,5,0,0.0,1,0,1,0.0,1,1
3832,31,612,5,4,5,3,1,5,1,1,1,2,3,2,2,1,14,0.0,0,1,1,0.0,1,1
3833,52,175,2,4,2,5,3,2,3,3,3,4,5,3,4,3,4,0.0,0,1,1,0.0,1,0
3834,12,1243,5,5,5,2,4,5,4,4,5,5,3,3,4,4,10,0.0,1,0,1,0.0,1,1
3835,48,834,2,5,2,5,5,4,4,3,3,2,1,4,3,4,21,5.0,1,0,1,0.0,1,0
3836,34,867,5,4,5,3,3,5,1,3,3,3,2,3,3,3,0,0.0,1,0,1,0.0,1,1
3837,57,888,4,4,4,4,2,4,4,2,4,3,5,4,5,2,2,8.0,0,1,1,0.0,0,0
3838,68,989,1,4,1,1,5,4,4,5,5,1,5,5,5,4,0,0.0,1,0,1,0.0,1,0
3839,11,671,5,5,5,1,3,5,3,3,4,2,5,4,4,3,0,0.0,1,0,1,0.0,2,1
3840,50,371,1,4,1,3,1,3,3,3,2,4,4,3,3,3,218,217.0,1,0,1,0.0,1,0
3841,69,224,4,4,4,4,4,4,4,4,4,2,5,5,5,4,0,15.0,0,1,1,0.0,1,0
3842,44,475,3,2,3,3,1,4,4,1,1,3,1,2,1,3,0,0.0,1,0,1,0.0,2,0
3843,30,986,4,5,4,1,4,4,4,4,4,3,4,3,5,4,0,0.0,0,1,1,0.0,1,1
3844,28,2172,3,2,2,4,3,2,3,3,1,4,4,3,3,3,15,13.0,0,1,1,0.0,1,0
3845,17,2994,1,4,1,3,4,1,4,4,4,5,4,5,5,4,0,0.0,1,0,1,0.0,1,0
3846,61,1306,4,5,3,3,2,3,2,2,5,2,3,4,5,2,88,115.0,0,1,1,0.0,1,1
3847,57,544,4,5,4,4,2,4,2,2,2,1,3,3,3,2,0,0.0,0,1,1,0.0,1,1
3848,50,408,4,4,4,4,3,5,4,4,4,4,3,4,4,5,0,2.0,1,0,1,0.0,1,0
3849,65,250,2,4,0,3,2,4,4,3,3,0,3,5,3,5,0,0.0,0,1,1,0.0,2,0
3850,40,528,5,4,5,2,4,5,4,4,4,3,5,3,4,4,12,0.0,0,1,1,0.0,1,1
3851,67,919,5,3,5,4,3,4,3,5,5,5,4,2,5,3,0,0.0,1,0,1,0.0,1,1
3852,42,1062,0,5,0,3,3,0,3,3,4,2,5,3,5,3,3,0.0,0,1,1,0.0,1,1
3853,58,1450,5,4,5,1,3,5,3,3,4,1,4,3,4,3,0,0.0,0,1,1,0.0,1,1
3854,35,581,1,4,1,3,1,1,1,1,4,2,3,1,3,1,0,0.0,1,0,1,0.0,1,0
3855,27,1028,3,4,3,4,5,3,3,5,3,3,4,5,4,5,15,5.0,0,1,1,0.0,1,0
3856,67,86,4,4,4,2,5,4,4,4,4,4,4,5,4,4,0,0.0,0,1,1,0.0,2,0
3857,22,134,3,2,3,4,4,3,4,4,4,1,3,3,3,4,0,0.0,0,1,1,0.0,1,0
3858,67,632,5,5,5,4,4,5,5,2,2,5,2,4,2,4,0,0.0,1,0,1,0.0,1,1
3859,55,581,2,4,2,3,2,2,2,2,5,5,4,4,4,2,12,11.0,0,1,1,0.0,1,0
3860,31,689,5,3,5,4,5,5,5,5,2,2,3,1,3,5,0,2.0,1,0,1,0.0,1,1
3861,63,440,5,5,5,1,4,5,4,3,3,5,3,5,3,4,0,0.0,1,0,1,0.0,1,1
3862,21,134,4,4,0,1,1,0,1,1,4,1,3,5,4,1,0,0.0,1,0,1,0.0,0,1
3863,28,441,5,5,5,3,2,5,2,2,3,2,1,1,4,2,2,1.0,1,0,1,0.0,1,1
3864,36,304,0,4,0,1,1,0,1,1,3,4,4,3,5,1,4,0.0,1,0,1,0.0,0,1
3865,36,1164,5,4,4,3,1,4,1,1,4,2,3,3,4,1,1,0.0,1,0,1,0.0,1,1
3866,64,964,4,5,5,3,5,5,5,5,5,5,5,5,5,5,10,0.0,1,0,1,0.0,1,1
3867,29,1123,1,3,1,3,1,1,1,1,2,4,1,1,2,1,13,21.0,0,1,1,0.0,1,0
3868,58,406,0,4,0,4,3,0,3,3,5,5,4,4,5,3,0,0.0,0,1,1,0.0,1,1
3869,57,1042,4,5,5,3,2,5,4,1,1,5,1,3,1,4,0,0.0,0,1,1,0.0,2,1
3870,14,1024,2,5,2,2,3,2,3,3,5,4,4,2,5,3,0,0.0,1,0,1,0.0,1,0
3871,35,1010,2,5,2,3,2,2,2,2,5,4,1,3,4,2,0,30.0,0,1,1,0.0,1,0
3872,29,356,4,5,4,3,3,4,3,3,5,5,4,3,5,3,0,0.0,0,1,1,0.0,1,0
3873,17,255,5,2,5,2,5,5,5,5,1,3,3,3,3,5,0,0.0,0,1,1,0.0,1,1
3874,12,491,5,2,5,3,5,4,4,3,1,4,4,4,3,4,138,158.0,1,0,1,0.0,1,1
3875,64,125,1,4,1,5,2,3,5,2,2,1,2,5,2,4,0,0.0,1,0,1,0.0,1,0
3876,33,852,5,4,5,3,3,5,3,3,4,2,4,4,4,3,0,0.0,1,0,1,0.0,1,1
3877,13,1145,3,4,3,1,3,3,3,3,3,2,4,1,5,3,0,0.0,1,0,1,0.0,2,0
3878,27,2454,4,5,4,3,4,3,3,3,5,5,5,3,5,3,7,0.0,0,1,1,0.0,1,1
3879,41,1084,4,4,4,2,5,4,5,5,5,2,5,5,5,5,0,0.0,0,1,1,0.0,1,1
3880,60,868,3,5,3,2,4,3,1,4,5,5,3,4,2,4,0,0.0,0,1,1,0.0,1,0
3881,19,763,5,5,5,2,4,5,4,4,3,4,5,3,4,4,0,0.0,1,0,1,0.0,1,1
3882,25,216,0,5,0,3,5,0,5,5,3,2,5,4,5,5,0,0.0,0,1,1,0.0,1,1
3883,23,834,5,5,5,1,3,5,1,3,2,5,4,1,4,3,0,0.0,0,1,1,0.0,1,1
3884,37,1500,4,3,4,4,4,4,4,4,1,3,3,2,4,4,0,0.0,1,0,1,0.0,1,1
3885,42,862,1,3,1,3,1,1,1,1,1,5,1,2,2,1,0,0.0,0,1,1,0.0,1,0
3886,57,191,4,4,4,1,3,5,5,3,3,4,3,3,3,4,0,0.0,0,1,1,0.0,2,1
3887,69,442,4,2,4,4,5,4,3,2,2,4,2,2,2,4,9,9.0,1,0,1,0.0,2,0
3888,57,238,4,4,0,3,5,0,5,5,5,4,4,3,5,5,0,0.0,0,1,1,0.0,1,1
3889,61,160,3,5,3,3,2,4,5,5,5,3,4,5,5,5,0,5.0,1,0,1,0.0,1,0
3890,67,341,2,5,2,3,2,5,4,3,3,2,3,3,3,4,0,0.0,1,0,1,0.0,2,0
3891,70,759,2,4,2,2,2,1,1,5,3,5,5,1,5,1,243,247.0,1,0,1,0.0,1,0
3892,23,446,1,5,1,3,2,1,2,2,3,4,4,4,5,2,0,0.0,1,0,1,0.0,1,0
3893,43,495,4,3,2,3,5,2,5,5,4,1,3,3,4,5,0,0.0,0,1,1,0.0,1,1
3894,43,1624,4,4,3,4,5,3,4,5,1,5,3,2,3,5,3,30.0,0,1,1,0.0,1,0
3895,47,226,5,5,5,4,5,5,5,5,4,4,4,3,5,5,0,0.0,0,1,1,0.0,1,1
3896,67,391,1,4,1,4,5,5,5,1,1,1,4,3,1,5,0,0.0,1,0,1,0.0,1,0
3897,12,296,4,3,4,3,1,4,5,1,2,2,4,3,4,1,0,7.0,1,0,1,0.0,0,0
3898,27,158,3,5,3,5,3,3,3,3,3,3,5,4,5,3,24,23.0,1,0,1,0.0,2,0
3899,27,783,1,5,1,4,5,1,5,5,3,3,5,4,4,5,5,27.0,0,1,1,0.0,1,0
3900,44,746,1,4,1,3,5,1,3,3,3,1,3,4,3,4,7,0.0,1,0,1,0.0,1,0
3901,10,163,3,1,3,2,2,3,2,2,4,4,3,4,2,2,32,35.0,1,0,1,0.0,1,0
3902,22,562,3,2,3,4,4,3,4,4,3,1,4,1,3,4,35,26.0,1,0,1,0.0,1,0
3903,22,1147,0,1,0,3,3,0,3,3,2,1,2,2,3,3,0,0.0,1,0,1,0.0,1,1
3904,45,177,1,4,1,3,1,5,5,1,2,3,3,5,4,5,125,158.0,1,0,1,0.0,1,0
3905,21,317,1,4,1,3,1,1,1,1,2,2,4,5,1,1,20,14.0,1,0,1,0.0,1,0
3906,68,473,5,3,1,5,1,2,5,2,2,1,2,2,2,1,2,22.0,1,0,1,0.0,1,1
3907,28,833,2,5,2,3,4,2,4,4,3,4,4,3,5,4,0,0.0,1,0,1,0.0,1,0
3908,18,651,3,3,3,3,3,3,1,3,3,4,3,1,1,3,11,22.0,0,1,1,0.0,1,0
3909,10,799,0,5,0,2,2,0,2,2,5,2,2,2,5,2,14,0.0,1,0,1,0.0,1,1
3910,44,325,3,4,3,4,5,3,4,5,5,3,5,2,5,4,0,0.0,1,0,1,0.0,0,0
3911,13,569,5,3,5,1,2,5,1,2,5,4,4,1,1,2,0,0.0,1,0,1,0.0,1,1
3912,52,188,5,4,5,5,5,5,5,5,3,4,4,4,5,5,0,0.0,0,1,1,0.0,1,1
